Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Randomise questionnaire elements?,Question Key,Response
19,1644866675993,14/02/2022 19:24:35,1644866676136,1,14/02/2022 20:24:36,73265,15,questionnaire-krgc,,19440661,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1368x912,1351x782,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,3-quantised,7
20,1644866675993,14/02/2022 19:24:35,1644866676136,1,14/02/2022 20:24:36,73265,15,questionnaire-krgc,,19440661,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1368x912,1351x782,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,4-quantised,8
21,1644866675993,14/02/2022 19:24:35,1644866676136,1,14/02/2022 20:24:36,73265,15,questionnaire-krgc,,19440661,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1368x912,1351x782,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,5-quantised,7
22,1644866675993,14/02/2022 19:24:35,1644866676136,1,14/02/2022 20:24:36,73265,15,questionnaire-krgc,,19440661,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1368x912,1351x782,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,6-quantised,4
23,1644866676079,14/02/2022 19:24:36,1644866676136,1,14/02/2022 20:24:36,73265,15,questionnaire-krgc,,19440661,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1368x912,1351x782,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,7-quantised,4
24,1644866676079,14/02/2022 19:24:36,1644866676137,1,14/02/2022 20:24:36,73265,15,questionnaire-krgc,,19440661,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1368x912,1351x782,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,8-quantised,4
25,1644866676079,14/02/2022 19:24:36,1644866676137,1,14/02/2022 20:24:36,73265,15,questionnaire-krgc,,19440661,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1368x912,1351x782,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,9-quantised,2
26,1644866676079,14/02/2022 19:24:36,1644866676137,1,14/02/2022 20:24:36,73265,15,questionnaire-krgc,,19440661,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1368x912,1351x782,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,10-quantised,7
27,1644866676079,14/02/2022 19:24:36,1644866676137,1,14/02/2022 20:24:36,73265,15,questionnaire-krgc,,19440661,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1368x912,1351x782,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,11-quantised,2
28,1644866676079,14/02/2022 19:24:36,1644866676137,1,14/02/2022 20:24:36,73265,15,questionnaire-krgc,,19440661,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1368x912,1351x782,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,12-quantised,8
29,1644866676079,14/02/2022 19:24:36,1644866676138,1,14/02/2022 20:24:36,73265,15,questionnaire-krgc,,19440661,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1368x912,1351x782,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,13-quantised,8
30,1644866676079,14/02/2022 19:24:36,1644866676138,1,14/02/2022 20:24:36,73265,15,questionnaire-krgc,,19440661,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1368x912,1351x782,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,END QUESTIONNAIRE,68770
1,1645003769319,16/02/2022 09:29:29,1645003769153,1,16/02/2022 10:29:29,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,BEGIN QUESTIONNAIRE,
2,1645003974552,16/02/2022 09:32:54,1645003974342,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,0,8
3,1645003974943,16/02/2022 09:32:54,1645003974344,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,1,3
4,1645003974943,16/02/2022 09:32:54,1645003974344,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,2,4
5,1645003974943,16/02/2022 09:32:54,1645003974344,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,3,5
6,1645003974943,16/02/2022 09:32:54,1645003974344,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,4,4
7,1645003974943,16/02/2022 09:32:54,1645003974344,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,5,4
8,1645003974943,16/02/2022 09:32:54,1645003974344,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,6,3
9,1645003974943,16/02/2022 09:32:54,1645003974345,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,7,4
10,1645003974943,16/02/2022 09:32:54,1645003974345,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,8,3
11,1645003974943,16/02/2022 09:32:54,1645003974345,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,9,5
12,1645003974943,16/02/2022 09:32:54,1645003974345,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,10,6
13,1645003974943,16/02/2022 09:32:54,1645003974345,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,11,3
14,1645003974943,16/02/2022 09:32:54,1645003974345,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,12,4
15,1645003974943,16/02/2022 09:32:54,1645003974346,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,13,7
16,1645003974943,16/02/2022 09:32:54,1645003974346,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,0-quantised,9
17,1645003974943,16/02/2022 09:32:54,1645003974346,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,1-quantised,4
18,1645003974943,16/02/2022 09:32:54,1645003974347,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,2-quantised,5
19,1645003974943,16/02/2022 09:32:54,1645003974347,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,3-quantised,6
20,1645003974943,16/02/2022 09:32:54,1645003974347,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,4-quantised,5
21,1645003974943,16/02/2022 09:32:54,1645003974347,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,5-quantised,5
22,1645003974943,16/02/2022 09:32:54,1645003974347,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,6-quantised,4
23,1645003975021,16/02/2022 09:32:55,1645003974347,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,7-quantised,5
24,1645003975021,16/02/2022 09:32:55,1645003974348,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,8-quantised,4
25,1645003975021,16/02/2022 09:32:55,1645003974348,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,9-quantised,6
26,1645003975021,16/02/2022 09:32:55,1645003974348,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,10-quantised,7
27,1645003975021,16/02/2022 09:32:55,1645003974348,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,11-quantised,4
28,1645003975021,16/02/2022 09:32:55,1645003974348,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,12-quantised,5
29,1645003975021,16/02/2022 09:32:55,1645003974349,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,13-quantised,8
30,1645003975021,16/02/2022 09:32:55,1645003974349,1,16/02/2022 10:32:54,73265,15,questionnaire-krgc,,19486255,BLIND,5785034,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 95.0.1020.44,1440x900,1440x821,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,END QUESTIONNAIRE,205196
1,1647697473589,19/03/2022 13:44:33,1647697473497,1,19/03/2022 14:44:33,73265,15,questionnaire-krgc,,20556812,BLIND,6094733,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1280x800,1277x673,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,BEGIN QUESTIONNAIRE,
2,1647697554243,19/03/2022 13:45:54,1647697554050,1,19/03/2022 14:45:54,73265,15,questionnaire-krgc,,20556812,BLIND,6094733,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1280x800,1277x673,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,0,8
3,1647697554349,19/03/2022 13:45:54,1647697554051,1,19/03/2022 14:45:54,73265,15,questionnaire-krgc,,20556812,BLIND,6094733,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1280x800,1277x673,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,1,5
4,1647697554349,19/03/2022 13:45:54,1647697554052,1,19/03/2022 14:45:54,73265,15,questionnaire-krgc,,20556812,BLIND,6094733,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1280x800,1277x673,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,2,3
5,1647697554349,19/03/2022 13:45:54,1647697554052,1,19/03/2022 14:45:54,73265,15,questionnaire-krgc,,20556812,BLIND,6094733,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1280x800,1277x673,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,3,2
6,1647697554349,19/03/2022 13:45:54,1647697554052,1,19/03/2022 14:45:54,73265,15,questionnaire-krgc,,20556812,BLIND,6094733,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1280x800,1277x673,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,4,2
7,1647697554349,19/03/2022 13:45:54,1647697554052,1,19/03/2022 14:45:54,73265,15,questionnaire-krgc,,20556812,BLIND,6094733,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1280x800,1277x673,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,5,1
8,1647697554349,19/03/2022 13:45:54,1647697554052,1,19/03/2022 14:45:54,73265,15,questionnaire-krgc,,20556812,BLIND,6094733,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1280x800,1277x673,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,6,1
9,1647697554349,19/03/2022 13:45:54,1647697554052,1,19/03/2022 14:45:54,73265,15,questionnaire-krgc,,20556812,BLIND,6094733,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1280x800,1277x673,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,7,0
10,1647697554349,19/03/2022 13:45:54,1647697554052,1,19/03/2022 14:45:54,73265,15,questionnaire-krgc,,20556812,BLIND,6094733,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1280x800,1277x673,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,8,0
11,1647697554349,19/03/2022 13:45:54,1647697554052,1,19/03/2022 14:45:54,73265,15,questionnaire-krgc,,20556812,BLIND,6094733,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1280x800,1277x673,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,9,0
12,1647697554349,19/03/2022 13:45:54,1647697554052,1,19/03/2022 14:45:54,73265,15,questionnaire-krgc,,20556812,BLIND,6094733,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1280x800,1277x673,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,10,6
13,1647697554349,19/03/2022 13:45:54,1647697554053,1,19/03/2022 14:45:54,73265,15,questionnaire-krgc,,20556812,BLIND,6094733,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1280x800,1277x673,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,11,1
14,1647697554349,19/03/2022 13:45:54,1647697554053,1,19/03/2022 14:45:54,73265,15,questionnaire-krgc,,20556812,BLIND,6094733,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1280x800,1277x673,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,12,0
15,1647697554349,19/03/2022 13:45:54,1647697554053,1,19/03/2022 14:45:54,73265,15,questionnaire-krgc,,20556812,BLIND,6094733,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1280x800,1277x673,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,13,0
